pincode,state,district
160043,CHANDIGARH,CHANDIGARH
160044,CHANDIGARH,CHANDIGARH
160045,CHANDIGARH,CHANDIGARH
160046,CHANDIGARH,CHANDIGARH
160047,CHANDIGARH,CHANDIGARH
160048,CHANDIGARH,CHANDIGARH
160049,CHANDIGARH,CHANDIGARH
160050,CHANDIGARH,CHANDIGARH
160051,PUNJAB,MOHALI
160052,PUNJAB,MOHALI
160053,PUNJAB,MOHALI
160054,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160055,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160056,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160057,PUNJAB,MOHALI
160058,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160059,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160060,PUNJAB,MOHALI
160061,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160062,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160063,PUNJAB,MOHALI
160064,PUNJAB,MOHALI
160065,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160066,PUNJAB,MOHALI
160067,PUNJAB,MOHALI
160068,PUNJAB,MOHALI
160069,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160070,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160071,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160073,PUNJAB,MOHALI
160074,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160078,PUNJAB,MOHALI
160079,PUNJAB,SAHIBZADA AJIT SINGH NAGAR
160101,HARYANA,CHANDIGARH
160102,HARYANA,CHANDIGARH
160103,CHANDIGARH,CHANDIGARH
160104,HARYANA,SAHIBZADA AJIT SINGH NAGAR
160106,CHANDIGARH,CHANDIGARH
170001,HIMACHAL PRADESH,SHIMLA
171001,HIMACHAL PRADESH,SHIMLA
171002,HIMACHAL PRADESH,SHIMLA
171003,HIMACHAL PRADESH,SHIMLA
171005,HIMACHAL PRADESH,SHIMLA
171006,HIMACHAL PRADESH,SHIMLA
171009,HIMACHAL PRADESH,SHIMLA
171010,HIMACHAL PRADESH,SHIMLA
171011,HIMACHAL PRADESH,SHIMLA
171102,HIMACHAL PRADESH,SHIMLA
171201,HIMACHAL PRADESH,SHIMLA
171207,HIMACHAL PRADESH,SHIMLA
171213,HIMACHAL PRADESH,SHIMLA
171219,HIMACHAL PRADESH,SHIMLA
171301,HIMACHAL PRADESH,SHIMLA
172001,HIMACHAL PRADESH,SHIMLA
172029,HIMACHAL PRADESH,SHIMLA
172030,HIMACHAL PRADESH,SHIMLA
173002,HIMACHAL PRADESH,SHIMLA
173004,HARYANA,AMBALA
173021,HARYANA,SIRMAUR
173024,HIMACHAL PRADESH,SOLAN
173025,HARYANA,SIRMAUR
173030,HARYANA,SIRMAUR
173101,HIMACHAL PRADESH,SIRMAUR
173201,HARYANA,SOLAN
173202,HARYANA,SOLAN
173204,HARYANA,SOLAN
173205,HIMACHAL PRADESH,SOLAN
173206,HIMACHAL PRADESH,SOLAN
173207,HIMACHAL PRADESH,SOLAN
173208,HIMACHAL PRADESH,SOLAN
173209,HIMACHAL PRADESH,SOLAN
173210,HARYANA,SOLAN
173211,HIMACHAL PRADESH,SOLAN
173212,HIMACHAL PRADESH,SOLAN
173213,HIMACHAL PRADESH,SOLAN
173214,HIMACHAL PRADESH,BADDI
173215,HIMACHAL PRADESH,KANDAGHAT
173220,HIMACHAL PRADESH,SOLAN
173229,HIMACHAL PRADESH,SIRMAUR
173230,HIMACHAL PRADESH,SIRMAUR
173233,HARYANA,SOLAN
174001,HIMACHAL PRADESH,BILASPUR
174004,HIMACHAL PRADESH,BILASPUR  ( H.P.)
174005,HIMACHAL PRADESH,BILASPUR  ( H.P.)
174011,HIMACHAL PRADESH,BILASPUR
174013,HIMACHAL PRADESH,MANDI
174021,HIMACHAL PRADESH,BILASPUR
174037,HIMACHAL PRADESH,BILASPUR  ( H.P.)
174101,HIMACHAL PRADESH,SOLAN
174103,HIMACHAL PRADESH,SOLAN
174301,HARYANA,UNA
174303,HARYANA,UNA
174305,HARYANA,UNA
174306,HARYANA,UNA
174307,HARYANA,UNA
174315,HARYANA,UNA
174321,PUNJAB,NANGAL
174401,HIMACHAL PRADESH,UNA
174507,HARYANA,UNA
175001,HIMACHAL PRADESH,MANDI
175002,HIMACHAL PRADESH,MANDI
175008,HIMACHAL PRADESH,MANDI
175010,HIMACHAL PRADESH,SHIMLA
175011,HIMACHAL PRADESH,MANDI
175021,HIMACHAL PRADESH,MANDI
175022,HIMACHAL PRADESH,BILASPUR  ( H.P.)
175024,HIMACHAL PRADESH,MANDI
175101,HIMACHAL PRADESH,KULLU
175121,HIMACHAL PRADESH,MANDI
175124,HIMACHAL PRADESH,BILASPUR  ( H.P.)
175125,HIMACHAL PRADESH,KULLU
175126,CHHATTISGARH,BILASPUR
175129,HIMACHAL PRADESH,BILASPUR  ( H.P.)
175131,HIMACHAL PRADESH,BHUNTAR
176001,HARYANA,KANGRA
176002,PUNJAB,KANGRA
176023,PUNJAB,KANGRA
176025,PUNJAB,PATHANKOT
176031,HIMACHAL PRADESH,KANGRA
176041,HARYANA,HAMIRPUR
176047,PUNJAB,MOHALI
176048,PUNJAB,NANGAL
176051,PUNJAB,KANGRA
176052,HARYANA,AMBALA
176053,PUNJAB,KANGRA
176057,HIMACHAL PRADESH,DHARAMSALA
176059,PUNJAB,NANGAL
176061,HARYANA,KANGRA
176083,PUNJAB,LUDHIANA
176110,HARYANA,HAMIRPUR
176201,PUNJAB,KANGRA
176202,PUNJAB,KANGRA
176206,HARYANA,KANGRA
176209,HARYANA,KANGRA
176215,HARYANA,KANGRA
176216,PUNJAB,KANGRA
176219,HARYANA,KANGRA
176303,PUNJAB,CHAMBA
176310,PUNJAB,CHAMBA
177001,HARYANA,HAMIRPUR
177005,HARYANA,HAMIRPUR
177006,HARYANA,UNA
177033,HARYANA,HAMIRPUR
177042,HIMACHAL PRADESH,NADAUN
177101,HARYANA,KANGRA
177103,HIMACHAL PRADESH,KANGRA
177104,HARYANA,KANGRA
177109,HARYANA,AMBALA
177201,HARYANA,UNA
177202,HIMACHAL PRADESH,UNA
177203,HARYANA,UNA
177204,HARYANA,UNA
180001,JAMMU AND KASHMIR,JAMMU
180002,JAMMU AND KASHMIR,JAMMU
180003,JAMMU AND KASHMIR,JAMMU
180004,JAMMU AND KASHMIR,JAMMU
180005,JAMMU AND KASHMIR,JAMMU
180006,JAMMU AND KASHMIR,JAMMU
180007,JAMMU AND KASHMIR,JAMMU
180008,JAMMU AND KASHMIR,JAMMU
180009,JAMMU AND KASHMIR,JAMMU
180010,JAMMU AND KASHMIR,JAMMU
180011,JAMMU AND KASHMIR,JAMMU
180012,JAMMU AND KASHMIR,JAMMU
180013,JAMMU AND KASHMIR,JAMMU
180015,JAMMU AND KASHMIR,JAMMU
180016,JAMMU AND KASHMIR,JAMMU
180018,JAMMU AND KASHMIR,JAMMU
180020,JAMMU AND KASHMIR,JAMMU
180121,JAMMU AND KASHMIR,JAMMU
180133,JAMMU AND KASHMIR,JAMMU
181102,JAMMU AND KASHMIR,JAMMU
181121,JAMMU AND KASHMIR,JAMMU
181123,JAMMU AND KASHMIR,JAMMU
181124,JAMMU AND KASHMIR,JAMMU
181132,JAMMU AND KASHMIR,JAMMU
181133,JAMMU AND KASHMIR,JAMMU
181152,JAMMU AND KASHMIR,JAMMU
181201,JAMMU AND KASHMIR,JAMMU
181205,JAMMU AND KASHMIR,JAMMU
181221,JAMMU AND KASHMIR,JAMMU
182101,JAMMU AND KASHMIR,JAMMU
182121,JAMMU AND KASHMIR,JAMMU
182202,JAMMU AND KASHMIR,JAMMU
182301,JAMMU AND KASHMIR,JAMMU
184101,JAMMU AND KASHMIR,JAMMU
184102,JAMMU AND KASHMIR,JAMMU
184104,JAMMU AND KASHMIR,JAMMU
184120,JAMMU AND KASHMIR,JAMMU
184121,JAMMU AND KASHMIR,JAMMU
184144,JAMMU AND KASHMIR,JAMMU
184152,JAMMU AND KASHMIR,JAMMU
185101,JAMMU AND KASHMIR,JAMMU
185111,JAMMU AND KASHMIR,JAMMU
185121,JAMMU AND KASHMIR,JAMMU
185131,JAMMU AND KASHMIR,JAMMU
185151,JAMMU AND KASHMIR,JAMMU
185153,JAMMU AND KASHMIR,JAMMU
185211,JAMMU AND KASHMIR,JAMMU
190001,JAMMU AND KASHMIR,SRINAGAR+-JK
190002,JAMMU AND KASHMIR,SRINAGAR+-JK
190003,JAMMU AND KASHMIR,SRINAGAR+-JK
190004,JAMMU AND KASHMIR,SRINAGAR+-JK
190005,JAMMU AND KASHMIR,SRINAGAR+-JK
190006,JAMMU AND KASHMIR,SRINAGAR+-JK
190008,JAMMU AND KASHMIR,SRINAGAR+-JK
190009,JAMMU AND KASHMIR,JAMMU
190010,JAMMU AND KASHMIR,SRINAGAR+-JK
190011,JAMMU AND KASHMIR,SRINAGAR+-JK
190012,JAMMU AND KASHMIR,SRINAGAR+-JK
190013,JAMMU AND KASHMIR,SRINAGAR+-JK
190014,JAMMU AND KASHMIR,SRINAGAR+-JK
190015,JAMMU AND KASHMIR,SRINAGAR+-JK
190017,JAMMU AND KASHMIR,SRINAGAR+-JK
190018,JAMMU AND KASHMIR,SRINAGAR+-JK
190020,JAMMU AND KASHMIR,SRINAGAR+-JK
190023,JAMMU AND KASHMIR,SRINAGAR+-JK
191101,JAMMU AND KASHMIR,SRINAGAR+-JK
191103,JAMMU AND KASHMIR,SRINAGAR+-JK
191111,JAMMU AND KASHMIR,SRINAGAR+-JK
191201,JAMMU AND KASHMIR,SRINAGAR+-JK
192101,JAMMU AND KASHMIR,SRINAGAR+-JK
192121,JAMMU AND KASHMIR,SRINAGAR+-JK
192122,JAMMU AND KASHMIR,SRINAGAR+-JK
192124,JAMMU AND KASHMIR,SRINAGAR+-JK
192231,DELHI,DELHI
192301,JAMMU AND KASHMIR,SRINAGAR+-JK
192303,JAMMU AND KASHMIR,SRINAGAR+-JK
193101,JAMMU AND KASHMIR,SRINAGAR+-JK
193121,JAMMU AND KASHMIR,SRINAGAR+-JK
193201,JAMMU AND KASHMIR,SRINAGAR+-JK
193221,DELHI,DELHI
193222,JAMMU AND KASHMIR,SRINAGAR+-JK
193401,JAMMU AND KASHMIR,SRINAGAR+-JK
193404,JAMMU AND KASHMIR,SRINAGAR+-JK
200101,UTTAR PRADESH,GHAZIABAD
200102,UTTAR PRADESH,GHAZIABAD
200742,UTTAR PRADESH,ALIGARH
201001,UTTAR PRADESH,GHAZIABAD
201002,UTTAR PRADESH,GHAZIABAD
201003,UTTAR PRADESH,GHAZIABAD
201004,UTTAR PRADESH,GHAZIABAD
201005,UTTAR PRADESH,GHAZIABAD
201006,UTTAR PRADESH,GHAZIABAD
201007,UTTAR PRADESH,GHAZIABAD
201008,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
201009,UTTAR PRADESH,GHAZIABAD
201010,UTTAR PRADESH,GHAZIABAD
201011,UTTAR PRADESH,GHAZIABAD
201012,UTTAR PRADESH,GHAZIABAD
201013,UTTAR PRADESH,GHAZIABAD
201014,UTTAR PRADESH,GHAZIABAD
201015,UTTAR PRADESH,GHAZIABAD
201016,UTTAR PRADESH,GHAZIABAD
201017,UTTAR PRADESH,GHAZIABAD
201019,UTTAR PRADESH,GHAZIABAD
201101,UTTAR PRADESH,GHAZIABAD
201102,UTTAR PRADESH,GHAZIABAD
201106,UTTAR PRADESH,GHAZIABAD
201201,UTTAR PRADESH,GHAZIABAD
201202,UTTAR PRADESH,GHAZIABAD
201204,UTTAR PRADESH,GHAZIABAD
201205,UTTAR PRADESH,GHAZIABAD
201206,UTTAR PRADESH,GHAZIABAD
201300,UTTAR PRADESH,NOIDA
201301,UTTAR PRADESH,NOIDA
201302,UTTAR PRADESH,MURADNAGAR
201303,UTTAR PRADESH,NOIDA
201304,UTTAR PRADESH,NOIDA
201305,UTTAR PRADESH,NOIDA
201306,UTTAR PRADESH,NOIDA
201307,UTTAR PRADESH,NOIDA
201308,UTTAR PRADESH,NOIDA
201309,UTTAR PRADESH,NOIDA
201310,UTTAR PRADESH,NOIDA
201311,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
201312,UTTAR PRADESH,NOIDA
201313,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
201314,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
201318,UTTAR PRADESH,NOIDA
202001,UTTAR PRADESH,ALIGARH
202002,UTTAR PRADESH,ALIGARH
202117,UTTAR PRADESH,ALIGARH
202122,UTTAR PRADESH,KOIL
202124,UTTAR PRADESH,IGLAS
202130,UTTAR PRADESH,ALIGARH
202280,UTTAR PRADESH,ALIGARH
202305,UTTAR PRADESH,GHAZIABAD
202391,UTTAR PRADESH,ALIGARH
202392,UTTAR PRADESH,GHAZIABAD
202393,UTTAR PRADESH,ALIGARH
202411,UTTAR PRADESH,MORADABAD
202412,UTTAR PRADESH,MORADABAD
202413,UTTAR PRADESH,MORADABAD
202720,UTTAR PRADESH,KANNAUJ
203001,UTTAR PRADESH,BULANDSHAHR
203002,UTTAR PRADESH,BULANDSHAHAR
203121,UTTAR PRADESH,GHAZIABAD
203129,UTTAR PRADESH,BULANDSHAHAR
203131,UTTAR PRADESH,BULANDSHAHR
203132,UTTAR PRADESH,BULANDSHAHR
203133,UTTAR PRADESH,BULANDSHAHR
203135,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
203141,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
203145,UTTAR PRADESH,GHAZIABAD
203150,UTTAR PRADESH,BULANDSHAHR
203155,UTTAR PRADESH,GAUTAM+BUDH+NAGAR
203201,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
203203,UTTAR PRADESH,BULANDSHAHAR
203205,UTTAR PRADESH,BULANDSHAHR
203206,UTTAR PRADESH,BULANDSHAHR
203207,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
203208,UTTAR PRADESH,GHAZIABAD
203209,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
203391,UTTAR PRADESH,BULANDSHAHR
203392,UTTAR PRADESH,BULANDSHAHR
203393,UTTAR PRADESH,BULANDSHAHR
203394,UTTAR PRADESH,JAHANGIRABAD
203395,UTTAR PRADESH,BULANDSHAHAR
203396,UTTAR PRADESH,DIBAI
203408,UTTAR PRADESH,BULANDSHAHR
203411,UTTAR PRADESH,HAPUR
203412,UTTAR PRADESH,BULANDSHAHR
204001,UTTAR PRADESH,MAHAMAYA NAGAR
204101,UTTAR PRADESH,MAHAMAYA NAGAR
204103,UTTAR PRADESH,ALIGARH
204105,UTTAR PRADESH,ALIGARH
204106,UTTAR PRADESH,ALIGARH
204207,UTTAR PRADESH,ALIGARH
204213,UTTAR PRADESH,IGLAS
204215,UTTAR PRADESH,ALIGARH
204216,UTTAR PRADESH,HATHRAS
205001,UTTAR PRADESH,MAINPURI
205125,UTTAR PRADESH,SHIKOHABAD
205151,UTTAR PRADESH,FIROZABAD
205262,UTTAR PRADESH,MAINPURI
205264,UTTAR PRADESH,MAINPURI
205265,UTTAR PRADESH,MAINPURI
205301,UTTAR PRADESH,MAINPURI
206001,UTTAR PRADESH,ETAWAH
206002,UTTAR PRADESH,ETAWAH
206003,UTTAR PRADESH,ETAWAH
206016,UTTAR PRADESH,ETAWAH
206025,UTTAR PRADESH,ETAWAH
206122,UTTAR PRADESH,JALAUN
206131,UTTAR PRADESH,ETAWAH
206241,UTTAR PRADESH,AURAIYA
206244,UTTAR PRADESH,AURAIYA
206247,UTTAR PRADESH,AURAIYA
207001,UTTAR PRADESH,ETAH
207123,UTTAR PRADESH,KANSHIRAM NAGAR
208001,UTTAR PRADESH,KANPUR NAGAR
208002,UTTAR PRADESH,KANPUR NAGAR
208003,UTTAR PRADESH,KANPUR NAGAR
208004,UTTAR PRADESH,KANPUR NAGAR
208005,UTTAR PRADESH,KANPUR NAGAR
208006,UTTAR PRADESH,KANPUR NAGAR
208007,UTTAR PRADESH,KANPUR NAGAR
208008,UTTAR PRADESH,KANPUR NAGAR
208009,UTTAR PRADESH,KANPUR NAGAR
208010,UTTAR PRADESH,KANPUR NAGAR
208011,UTTAR PRADESH,KANPUR NAGAR
208012,UTTAR PRADESH,KANPUR NAGAR
208013,UTTAR PRADESH,KANPUR NAGAR
208014,UTTAR PRADESH,KANPUR NAGAR
208015,UTTAR PRADESH,KANPUR NAGAR
208016,UTTAR PRADESH,KANPUR NAGAR
208017,UTTAR PRADESH,KANPUR NAGAR
208018,UTTAR PRADESH,KANPUR NAGAR
208019,UTTAR PRADESH,KANPUR NAGAR
208020,UTTAR PRADESH,KANPUR NAGAR
208021,UTTAR PRADESH,KANPUR NAGAR
208022,UTTAR PRADESH,KANPUR NAGAR
208023,UTTAR PRADESH,KANPUR NAGAR
208024,UTTAR PRADESH,KANPUR NAGAR
208025,UTTAR PRADESH,KANPUR
208026,UTTAR PRADESH,KANPUR NAGAR
208027,UTTAR PRADESH,KANPUR NAGAR
208039,UTTAR PRADESH,KANPUR
209101,UTTAR PRADESH,KANPUR
209202,UTTAR PRADESH,KANPUR
209205,UTTAR PRADESH,KANPUR
209206,UTTAR PRADESH,KANPUR NAGAR
209214,UTTAR PRADESH,KANPUR
209217,UTTAR PRADESH,KANPUR NAGAR
209303,UTTAR PRADESH,KANPUR
209304,UTTAR PRADESH,KANPUR
209305,UTTAR PRADESH,KANPUR
209307,UTTAR PRADESH,AMBEDKAR NAGAR
209402,UTTAR PRADESH,KANPUR NAGAR
209501,UTTAR PRADESH,FARRUKHABAD
209502,UTTAR PRADESH,FARRUKHABAD
209503,UTTAR PRADESH,FARRUKHABAD
209601,UTTAR PRADESH,FARRUKHABAD
209608,UTTAR PRADESH,KANPUR
209622,UTTAR PRADESH,FARRUKHABAD
209624,UTTAR PRADESH,KANPUR
209625,UTTAR PRADESH,FARRUKHABAD
209651,UTTAR PRADESH,KANPUR
209701,UTTAR PRADESH,FARRUKHABAD
209721,UTTAR PRADESH,KANNAUJ
209722,UTTAR PRADESH,JHANSI
209723,UTTAR PRADESH,KANNAUJ
209725,UTTAR PRADESH,KANNAUJ
209726,UTTAR PRADESH,KANNAUJ
209727,UTTAR PRADESH,KANNAUJ
209729,UTTAR PRADESH,KANNAUJ
209732,UTTAR PRADESH,KANNAUJ
209733,UTTAR PRADESH,KANNAUJ
209734,UTTAR PRADESH,KANNAUJ
209736,UTTAR PRADESH,KANNAUJ
209738,UTTAR PRADESH,KANNAUJ
209739,UTTAR PRADESH,FARRUKHABAD
209744,UTTAR PRADESH,KANPUR
209745,UTTAR PRADESH,FARRUKHABAD
209800,UTTAR PRADESH,KANPUR
209801,UTTAR PRADESH,UNNAO
209821,UTTAR PRADESH,UNNAO
209825,UTTAR PRADESH,KANPUR
209859,UTTAR PRADESH,UNNAO
209860,UTTAR PRADESH,UNNAO
209861,UTTAR PRADESH,UNNAO
209862,UTTAR PRADESH,UNNAO
209868,UTTAR PRADESH,UNNAO
209869,UTTAR PRADESH,UNNAO
209870,UTTAR PRADESH,UNNAO
209871,UTTAR PRADESH,UNNAO
209881,UTTAR PRADESH,KANPUR
210001,UTTAR PRADESH,BANDA
210009,UTTAR PRADESH,ALLAHABAD
210010,UTTAR PRADESH,ALLAHABAD
210011,UTTAR PRADESH,ALLAHABAD
210012,UTTAR PRADESH,ALLAHABAD
210120,UTTAR PRADESH,BANDA
210121,UTTAR PRADESH,KANPUR
210123,UTTAR PRADESH,BANDA
210128,UTTAR PRADESH,BANDA
210129,UTTAR PRADESH,KANPUR
210201,UTTAR PRADESH,BANDA
210204,UTTAR PRADESH,CHITRAKOOT
210205,UTTAR PRADESH,CHITRAKOOT
210301,UTTAR PRADESH,HAMIRPUR
210421,UTTAR PRADESH,MAHOBA
210422,UTTAR PRADESH,HAMIRPUR (UP)
210424,UTTAR PRADESH,MAHOBA
210426,UTTAR PRADESH,MAHOBA
210427,UTTAR PRADESH,MAHOBA
210429,UTTAR PRADESH,MAHOBA
210431,UTTAR PRADESH,HAMIRPUR
210501,UTTAR PRADESH,HAMIRPUR (UP)
210502,UTTAR PRADESH,KANPUR
210506,UTTAR PRADESH,HAMIRPUR (UP)
211001,UTTAR PRADESH,ALLAHABAD
211002,UTTAR PRADESH,ALLAHABAD
211003,UTTAR PRADESH,ALLAHABAD
211004,UTTAR PRADESH,ALLAHABAD
211005,UTTAR PRADESH,ALLAHABAD
211006,UTTAR PRADESH,ALLAHABAD
211007,UTTAR PRADESH,ALLAHABAD
211008,UTTAR PRADESH,ALLAHABAD
211009,UTTAR PRADESH,ALLAHABAD
211010,UTTAR PRADESH,ALLAHABAD
211011,UTTAR PRADESH,ALLAHABAD
211012,UTTAR PRADESH,ALLAHABAD
211013,UTTAR PRADESH,ALLAHABAD
211014,UTTAR PRADESH,ALLAHABAD
211015,UTTAR PRADESH,ALLAHABAD
211016,UTTAR PRADESH,ALLAHABAD
211017,UTTAR PRADESH,ALLAHABAD
211018,UTTAR PRADESH,ALLAHABAD
211019,UTTAR PRADESH,ALLAHABAD
211021,UTTAR PRADESH,ALLAHABAD
212104,UTTAR PRADESH,ALLAHABAD
212105,UTTAR PRADESH,ALLAHABAD
212108,UTTAR PRADESH,ALLAHABAD
212201,UTTAR PRADESH,KAUSHAMBI
212207,UTTAR PRADESH,KAUSHAMBI
212301,UTTAR PRADESH,ALLAHABAD
212303,UTTAR PRADESH,ALLAHABAD
212402,UTTAR PRADESH,ALLAHABAD
212410,UTTAR PRADESH,ALLAHABAD
212601,UTTAR PRADESH,FATEHPUR
212620,UTTAR PRADESH,FATEHPUR
212631,UTTAR PRADESH,FATEHPUR
212635,UTTAR PRADESH,FATEHPUR
212653,UTTAR PRADESH,FATEHPUR
212655,UTTAR PRADESH,FATEHPUR
212657,UTTAR PRADESH,FATEHPUR
212659,UTTAR PRADESH,FATEHPUR
212664,UTTAR PRADESH,FATEHPUR
212665,UTTAR PRADESH,FATEHPUR
220002,UTTAR PRADESH,VARANASI
220016,UTTAR PRADESH,LUCKNOW
221001,UTTAR PRADESH,VARANASI
221002,UTTAR PRADESH,VARANASI
221003,UTTAR PRADESH,VARANASI
221004,UTTAR PRADESH,VARANASI
221005,UTTAR PRADESH,VARANASI
221006,UTTAR PRADESH,VARANASI
221007,UTTAR PRADESH,VARANASI
221008,UTTAR PRADESH,CHANDAULI
221009,UTTAR PRADESH,CHANDAULI
221010,UTTAR PRADESH,VARANASI
221011,UTTAR PRADESH,CHANDAULI
221101,UTTAR PRADESH,VARANASI
221102,UTTAR PRADESH,VARANASI
221103,UTTAR PRADESH,VARANASI
221104,UTTAR PRADESH,VARANASI
221106,UTTAR PRADESH,VARANASI
221107,UTTAR PRADESH,VARANASI
221108,UTTAR PRADESH,VARANASI
221110,UTTAR PRADESH,VARANASI
221111,UTTAR PRADESH,VARANASI
221112,UTTAR PRADESH,VARANASI
221113,UTTAR PRADESH,VARANASI
221206,UTTAR PRADESH,VARANASI
221208,UTTAR PRADESH,VARANASI
221210,UTTAR PRADESH,VARANASI
221211,UTTAR PRADESH,VARANASI
221301,UTTAR PRADESH,SANT RAVIDAS NAGAR (BHADOHI)
221302,UTTAR PRADESH,VARANASI
221303,UTTAR PRADESH,SANT RAVIDAS NAGAR (BHADOHI)
221304,UTTAR PRADESH,SANT RAVIDAS NAGAR (BHADOHI)
221306,UTTAR PRADESH,SANT RAVIDAS NAGAR (BHADOHI)
221307,UTTAR PRADESH,VARANASI
221310,UTTAR PRADESH,VARANASI
221311,UTTAR PRADESH,VARANASI
221313,UTTAR PRADESH,VARANASI
221401,UTTAR PRADESH,SANT RAVIDAS NAGAR (BHADOHI)
221405,UTTAR PRADESH,VARANASI
221406,UTTAR PRADESH,SANT RAVIDAS NAGAR (BHADOHI)
221503,UTTAR PRADESH,ALLAHABAD
221504,UTTAR PRADESH,ALLAHABAD
221505,UTTAR PRADESH,ALLAHABAD
221506,UTTAR PRADESH,ALLAHABAD
221507,UTTAR PRADESH,ALLAHABAD
221601,UTTAR PRADESH,MAU
221602,UTTAR PRADESH,BALLIA
221603,UTTAR PRADESH,AZAMGARH
221605,UTTAR PRADESH,VARANASI
221706,UTTAR PRADESH,MAU
221711,UTTAR PRADESH,BALLIA
221712,UTTAR PRADESH,BALLIA
222001,UTTAR PRADESH,JAUNPUR
222002,UTTAR PRADESH,JAUNPUR
222003,UTTAR PRADESH,JAUNPUR
222103,UTTAR PRADESH,VARANASI
222104,UTTAR PRADESH,VARANASI
222105,UTTAR PRADESH,JAUNPUR
222107,UTTAR PRADESH,JAUNPUR
222108,UTTAR PRADESH,JOUNPUR
222109,UTTAR PRADESH,JAUNPUR
222110,UTTAR PRADESH,JOUNPUR
222112,UTTAR PRADESH,JAUNPUR
222125,UTTAR PRADESH,JAUNPUR
222131,UTTAR PRADESH,JAUNPUR
222132,UTTAR PRADESH,JAUNPUR
222133,UTTAR PRADESH,JAUNPUR
222137,UTTAR PRADESH,JAUNPUR
222138,UTTAR PRADESH,JAUNPUR
222139,UTTAR PRADESH,JAUNPUR
222141,UTTAR PRADESH,JAUNPUR
222142,UTTAR PRADESH,JAUNPUR
222143,UTTAR PRADESH,JAUNPUR
222161,UTTAR PRADESH,JAUNPUR
222180,UTTAR PRADESH,JAUNPUR
222202,UTTAR PRADESH,JAUNPUR
223101,UTTAR PRADESH,JAUNPUR
223103,UTTAR PRADESH,JAUNPUR
223104,UTTAR PRADESH,JAUNPUR
223223,UTTAR PRADESH,VARANASI
224001,UTTAR PRADESH,FAIZABAD
224101,UTTAR PRADESH,FAIZABAD
224120,UTTAR PRADESH,FAIZABAD
224121,UTTAR PRADESH,FAIZABAD
224122,UTTAR PRADESH,AMBEDKAR NAGAR
224123,UTTAR PRADESH,FAIZABAD
224135,UTTAR PRADESH,FAIZABAD
224141,UTTAR PRADESH,FAIZABAD
224147,UTTAR PRADESH,AMBEDKAR NAGAR
224149,UTTAR PRADESH,AMBEDKAR NAGAR
224190,UTTAR PRADESH,AMBEDKAR NAGAR
224201,UTTAR PRADESH,FAIZABAD
224211,UTTAR PRADESH,FAIZABAD
224220,UTTAR PRADESH,FAIZABAD
224229,UTTAR PRADESH,FAIZABAD
224232,UTTAR PRADESH,FAIZABAD
224238,UTTAR PRADESH,FAIZABAD
224401,UTTAR PRADESH,FAIZABAD
225001,UTTAR PRADESH,BARABANKI
225002,PUNJAB,TANDA(PJ)
225003,UTTAR PRADESH,BARABANKI
225124,UTTAR PRADESH,BARABANKI
225203,UTTAR PRADESH,BARABANKI
225302,UTTAR PRADESH,LUCKNOW
225305,UTTAR PRADESH,BARABANKI
225306,UTTAR PRADESH,BARABANKI
225401,UTTAR PRADESH,BARABANKI
225409,UTTAR PRADESH,BARABANKI
225414,UTTAR PRADESH,BARABANKI
225415,UTTAR PRADESH,BARABANKI
226001,UTTAR PRADESH,LUCKNOW
226002,UTTAR PRADESH,LUCKNOW
226003,UTTAR PRADESH,LUCKNOW
226004,UTTAR PRADESH,LUCKNOW
226005,UTTAR PRADESH,LUCKNOW
226006,UTTAR PRADESH,LUCKNOW
226007,UTTAR PRADESH,LUCKNOW
226008,UTTAR PRADESH,LUCKNOW
226009,UTTAR PRADESH,LUCKNOW
226010,UTTAR PRADESH,LUCKNOW
226011,UTTAR PRADESH,LUCKNOW
226012,UTTAR PRADESH,LUCKNOW
226013,UTTAR PRADESH,LUCKNOW
226014,UTTAR PRADESH,LUCKNOW
226015,UTTAR PRADESH,LUCKNOW
226016,UTTAR PRADESH,LUCKNOW
226017,UTTAR PRADESH,LUCKNOW
226018,UTTAR PRADESH,LUCKNOW
226019,UTTAR PRADESH,LUCKNOW
226020,UTTAR PRADESH,LUCKNOW
226021,UTTAR PRADESH,LUCKNOW
